cluster	gene	avg_log2FC	p_val_adj	pct.1	pct.2	pct.diff	n_responders	n_nonresponders	p_val	P1	P2	P3	P4	P5	P6	P7	P8	P9
Trm1	GPR171	0.5858717484543521	1.344738603128733e-14	0.69	0.529	0.16099999999999992	2	2	4.0095968845152746e-19	NA	0.6640282612267112	NA	0.7745507037671377	NA	NA	0.7282510341430302	NA	0.4820281800834689
Trm1	SNX9	0.5907816355689083	1.1073882099887408e-9	0.438	0.287	0.15100000000000002	2	0	3.3018910191088934e-14	1.43921769943432	1.0709796152921611	NA	NA	NA	NA	NA	NA	NA
Trm1	PTPN13	0.5462371853709538	1.2464865161273692e-9	0.519	0.372	0.14700000000000002	2	1	3.716639382573109e-14	NA	0.9861479523043262	NA	0.9031470792030134	NA	NA	NA	NA	0.3490588227899164
Trm1	ARID5B	0.5981364895354524	1.0793268105726593e-11	0.599	0.455	0.14399999999999996	2	0	3.218220557494958e-16	NA	0.9272288497694656	NA	NA	0.7864042868654892	NA	NA	NA	NA
Trm1	HLA-DPB1	0.5421075524020351	5.4112389181114587e-8	0.41	0.273	0.13699999999999996	2	1	1.6134650003314029e-12	NA	NA	NA	0.9072914638525588	1.36500552741249	NA	0.4850565168596108	NA	NA
Trm1	CD7	0.3973566571001323	0.00170945743813631	0.59	0.459	0.13099999999999995	2	1	5.097076266134871e-8	NA	NA	1.017312076392138	1.9125298533011037	NA	NA	NA	NA	0.579310377748028
Trm1	JUN	0.5573355863144085	4.34350735345504e-5	0.421	0.295	0.126	2	1	1.2951002902543502e-9	NA	NA	NA	1.3099759894650718	1.799477308055267	NA	NA	NA	1.3094959399684003
Trm1	BATF	0.7457618953209937	2.7923205812274364e-36	0.889	0.768	0.121	2	0	8.325841079454458e-41	NA	0.9318759592181198	NA	NA	NA	1.2813894539276962	NA	NA	NA
Trm1	HCST	0.3681803245854165	1.1746562064596872e-5	0.622	0.501	0.121	2	2	3.5024634935287947e-10	NA	NA	0.8825836826239954	0.8192522955298946	NA	NA	0.6580347437655736	0.36469614695750296	NA
Trm1	C6orf48	0.3008804656099897	0.00449690721246271	0.439	0.323	0.116	2	1	1.340839409762869e-7	NA	NA	NA	0.635043167436479	0.6717459134442704	NA	0.4636546082956051	NA	NA
Trm1	NSD3	0.4422298687328634	6.267324056734703e-10	0.659	0.549	0.11	2	1	1.8687232562271765e-14	NA	NA	NA	0.5770111273467298	0.8430728422515992	NA	NA	NA	0.41159046391681486
Trm1	YPEL2	0.4086355031471344	1.3757349561055956e-4	0.478	0.372	0.10599999999999998	2	1	4.102018474881017e-9	NA	0.7369220162696164	NA	0.8285836403717842	NA	NA	NA	NA	0.25007776673849036
Trm1	IL7R	0.5382123172060784	5.01954892837845e-6	0.871	0.816	0.05500000000000005	2	0	1.4966750934398144e-10	NA	0.7324624718022426	NA	1.028391155302245	NA	NA	NA	NA	NA
Trm1	IFITM2	0.3540368441341326	9.054275091352938e-5	0.869	0.824	0.04500000000000004	2	1	2.699706330536388e-9	1.341416638424043	NA	NA	0.552791468299028	NA	NA	NA	0.29597183589820775	NA
Trm1	MZT2B	0.30067792240732394	5.14422149044258e-6	0.773	0.737	0.03600000000000003	2	0	1.5338486166266863e-10	NA	NA	NA	0.4068832989526694	0.6563626153044957	NA	NA	NA	NA
Trm1	ARL4C	0.4554687239708093	4.668159332919356e-12	0.881	0.859	0.02200000000000002	2	1	1.3919015245152832e-16	NA	NA	NA	0.9199679720206796	0.7105926304288523	NA	NA	NA	0.2515487415284112
Trm1	ZFP36L2	0.5589048987866869	1.2711710495994824e-6	0.839	0.818	0.02100000000000002	2	0	3.790241068637016e-11	2.1703611964391443	0.8504419226229558	NA	NA	NA	NA	NA	NA	NA
Trm1	GPX4	0.507337709597655	4.293189292082866e-12	0.887	0.871	0.01600000000000001	2	0	1.2800969920934063e-16	NA	NA	1.0395998248233944	NA	NA	0.9673245785371104	NA	NA	NA
Trm1	CD3D	0.5688007776725481	1.3427542874711395e-21	0.967	0.954	0.01300000000000001	2	3	4.0036802655827406e-26	NA	NA	1.1148631079431186	0.9500856777798444	NA	NA	0.6445035387983089	0.31160838880344466	0.21421900228593185
Trm1	OAZ1	0.3780682130425457	4.007401159030331e-22	0.989	0.978	0.01100000000000001	2	1	1.1948837614140171e-26	NA	NA	0.8895106069417755	0.34176960696118863	NA	NA	NA	NA	0.29395762543365844
Trm1	BTF3	0.3165845345962315	2.4622933298622936e-11	0.953	0.945	0.008	2	0	7.341801329424216e-16	NA	0.519434840680634	0.622966217558123	NA	NA	NA	NA	NA	NA
Trm1	RPL15	0.15779197984586713	0.00170270502311622	1	0.996	0.004	2	2	5.07694264152968e-8	NA	0.4106159850099509	NA	0.2854252616937183	NA	NA	0.5488989633859518	0.25490147589115963	NA
Trm1	CYBA	0.22687721685417991	5.847663094317952e-4	0.991	0.99	0.001	2	2	1.7435932656443294e-8	NA	NA	0.5577773843472218	0.4851583303303877	NA	NA	0.26553341277135534	0.2124413942408836	NA
Trm1	B2M	0.29487810422835725	2.2836614065912976e-27	1	1	0	2	1	6.809175879871482e-32	NA	NA	0.8172998833216489	NA	0.3619443493933891	NA	0.1579664404786465	NA	NA
Trm1	RPS2	0.17726527152616978	0.00599843710607441	1	1	0	2	2	1.7885494382713381e-7	NA	0.4893020802141797	NA	0.4257353901071852	NA	NA	0.4186220459699719	0.2131213000930412	NA
Trm1	RPL18	0.18134828920944468	2.9184902536825608e-8	0.999	1	-0.001	2	2	8.702040234010856e-13	NA	0.37995849954352057	NA	0.26977448538223836	NA	NA	0.35473303827264857	0.18042048581675552	NA
Trm1	HLA-A	0.31429216199115384	4.721653924958395e-13	0.997	1	-0.003	2	3	1.4078519664137373e-17	NA	NA	NA	0.552999256263166	1.099688328571614	NA	0.6173629050224969	0.1582714613199787	0.1934985439318888
Trm1	ETV7	0.7036240766187662	8.256483097344122e-20	0.335	0.111	0.22400000000000003	1	0	2.4618292973177057e-24	NA	NA	NA	0.6022093026817046	NA	NA	NA	NA	NA
Trm1	LINC01943	0.6036295121740016	4.123084899807721e-16	0.608	0.39	0.21799999999999997	1	0	1.2293770945815856e-20	NA	NA	NA	1.184194174939909	NA	NA	NA	NA	NA
Trm1	SATB1	0.5932323480551355	1.7006542373719012e-15	0.421	0.208	0.213	1	1	5.070827829244144e-20	NA	NA	NA	1.0639590370353595	NA	NA	NA	NA	0.3764327409207328
Trm1	SLC1A4	0.6764930178395034	8.370920139296427e-25	0.744	0.535	0.20899999999999996	1	1	2.4959509032430158e-29	NA	NA	NA	1.3561517033569197	NA	NA	NA	NA	0.3165476483361278
Trm1	CPM	0.7391248442051669	2.5100373894351788e-14	0.361	0.162	0.199	1	1	7.484159429408966e-19	NA	NA	NA	NA	NA	1.5359881994685598	NA	NA	0.3743490608570113
Trm1	IL26	0.6310794129468676	2.56346066649475e-14	0.385	0.186	0.199	1	0	7.643451209060618e-19	NA	NA	NA	0.923002276352294	NA	NA	NA	NA	NA
Trm1	BCL2L11	0.4788527457186813	7.088274100276154e-10	0.509	0.329	0.18	1	0	2.1135053074948283e-14	NA	NA	NA	0.8241974776244634	NA	NA	NA	NA	NA
Trm1	NUSAP1	0.5959506124803299	1.0253793667603527e-11	0.332	0.162	0.17	1	0	3.057365873815829e-16	NA	NA	NA	0.6932855290892765	NA	NA	NA	NA	NA
Trm1	ISG20	0.7499823110008799	1.1551211274901585e-23	0.731	0.562	0.16899999999999993	1	1	3.4442158968637327e-28	NA	NA	NA	1.5152829854826306	NA	NA	0.5032294460981557	NA	NA
Trm1	ADGRG1	0.6403164650651857	3.8200400382321417e-10	0.349	0.184	0.16499999999999998	1	0	1.1390184382587342e-14	NA	1.0829357172599527	NA	NA	NA	NA	NA	NA	NA
Trm1	GABPB1-AS1	0.6352906290758397	3.0874196314102803e-10	0.44	0.277	0.16299999999999998	1	0	9.205735677173e-15	NA	1.503555554872759	NA	NA	NA	NA	NA	NA	NA
Trm1	C12orf75	0.5722200369509113	6.890920665299971e-9	0.412	0.257	0.15499999999999997	1	0	2.0546605836066465e-13	NA	NA	NA	0.998166692018844	NA	NA	NA	NA	NA
Trm1	SYTL3	0.538351407781472	1.4173976413016972e-8	0.415	0.261	0.15399999999999997	1	0	4.226243787052589e-13	NA	1.2156510513599177	NA	NA	NA	NA	NA	NA	NA
Trm1	SLA	0.5459790111827327	3.473883592842587e-15	0.711	0.558	0.15299999999999991	1	0	1.0358052337177493e-19	NA	0.9939019465562762	NA	NA	NA	NA	NA	NA	NA
Trm1	ZCRB1	0.5008926818859812	9.893644165741378e-9	0.473	0.321	0.15199999999999997	1	0	2.949980370249084e-13	NA	1.1470817440783412	NA	NA	NA	NA	NA	NA	NA
Trm1	NCAPH	0.4038600401782129	1.942233333350542e-9	0.228	0.081	0.14700000000000002	1	1	5.791142385802797e-14	NA	NA	NA	0.4897300371678609	NA	NA	NA	NA	0.2297107581621472
Trm1	ANKS1B	0.4578617350244089	1.0863345732604296e-9	0.221	0.075	0.14600000000000002	1	0	3.239115550302432e-14	NA	NA	NA	0.6539498102772503	NA	NA	NA	NA	NA
Trm1	FBXO32	0.4493632505863357	2.788809856085381e-7	0.345	0.202	0.14299999999999996	1	0	8.31537317694967e-12	NA	0.7633965890480457	NA	NA	NA	NA	NA	NA	NA
Trm1	ZMYND8	0.43840939892767417	1.743498519300738e-6	0.327	0.186	0.141	1	0	5.198576299423752e-11	NA	1.010603171269766	NA	NA	NA	NA	NA	NA	NA
Trm1	VAMP5	0.3861352070181822	3.498378221927424e-6	0.428	0.289	0.139	1	0	1.0431087786771495e-10	NA	NA	NA	0.6205177313479182	NA	NA	NA	NA	NA
Trm1	HMGB2	0.6348332464720583	7.809396298823615e-14	0.669	0.531	0.138	1	1	2.3285217660038212e-18	NA	1.256957924616114	NA	NA	NA	NA	NA	NA	0.2829317485751204
Trm1	MPRIP	0.4353074769372788	4.396161479443144e-7	0.492	0.354	0.138	1	0	1.3108001310284283e-11	NA	NA	NA	0.713079562805051	NA	NA	NA	NA	NA
Trm1	ZFAND5	0.5057670870624218	3.9794670704671506e-11	0.659	0.523	0.136	1	1	1.1865546754329869e-15	NA	NA	NA	0.6720436650336732	NA	NA	NA	NA	0.3603829013265307
Trm1	FURIN	0.5445853932837807	3.2541003630682657e-12	0.607	0.473	0.134	1	0	9.702726349419362e-17	NA	NA	NA	1.003079892984776	NA	NA	NA	NA	NA
Trm1	METTL8	0.46254321918815505	4.367357085031095e-7	0.253	0.119	0.134	1	0	1.3022115466131236e-11	NA	1.0399464653111812	NA	NA	NA	NA	NA	NA	NA
Trm1	MXD4	0.4296875764528719	1.1558859751485176e-7	0.505	0.372	0.133	1	0	3.446496437320405e-12	NA	NA	NA	0.6818612531957442	NA	NA	NA	NA	NA
Trm1	HIST1H1D	0.5213764543502238	2.849378299823348e-6	0.301	0.168	0.13299999999999998	1	0	8.495969645844559e-11	NA	NA	NA	NA	1.1649826124024925	NA	NA	NA	NA
Trm1	ANKRD28	0.4979862647043252	3.604144901654586e-10	0.612	0.483	0.129	1	0	1.074645149279798e-14	NA	0.764210556006057	NA	NA	NA	NA	NA	NA	NA
Trm1	BLM	0.31812409832843624	0.00107395182504104	0.333	0.206	0.12700000000000003	1	0	3.2021940039389594e-8	NA	NA	NA	0.7182505637621077	NA	NA	NA	NA	NA
Trm1	HLA-DRB1	0.5478404510173857	4.558034832280792e-5	0.428	0.303	0.125	1	0	1.359065785759673e-9	NA	NA	NA	1.3075749045814389	NA	NA	NA	NA	NA
Trm1	RCSD1	0.4262707091126253	3.304830116443884e-6	0.345	0.22	0.12499999999999996	1	1	9.853986869950158e-11	NA	NA	NA	0.5675485152433772	NA	NA	NA	NA	0.30152820244318157
Trm1	SMIM3	0.44687564786790807	4.193827417647809e-6	0.263	0.139	0.124	1	0	1.2504703374225683e-10	NA	0.9075131229914868	NA	NA	NA	NA	NA	NA	NA
Trm1	MIS18BP1	0.27012008403079935	0.00190982438424759	0.654	0.531	0.123	1	0	5.694508868291466e-8	NA	NA	NA	0.5916615404074657	NA	NA	NA	NA	NA
Trm1	CARS	0.5193879598412002	4.154987070458871e-5	0.339	0.218	0.12100000000000002	1	1	1.2388893405864603e-9	NA	NA	NA	0.994577896703433	NA	NA	NA	NA	0.3066181135091366
Trm1	EVL	0.50841961521581025	4.7641616173973344e-12	0.703	0.582	0.121	1	0	1.4205264527990144e-16	NA	NA	NA	0.6802156276283333	NA	NA	NA	NA	NA
Trm1	UCP2	0.3811846565576501	4.566971589713221e-5	0.258	0.137	0.121	1	1	1.36173045193906e-9	NA	NA	NA	0.8006070778497996	NA	NA	0.41903727549619774	NA	NA
Trm1	LIMS1	0.38410418280494585	3.99617484660796e-4	0.447	0.327	0.12	1	1	1.1915364203613692e-8	NA	NA	NA	0.6254225959706069	NA	NA	NA	NA	0.3430495157760598
Trm1	AC017002.3	0.3785718024248955	3.4259370166437594e-5	0.217	0.099	0.118	1	0	1.021509039490655e-9	NA	NA	NA	0.5938236703817334	NA	NA	NA	NA	NA
Trm1	SLC1A5	0.3892725225993461	2.921892115485793e-5	0.232	0.115	0.117	1	0	8.712183539524697e-10	NA	0.8359263017631638	NA	NA	NA	NA	NA	NA	NA
Trm1	DDX3X	0.4004696235558374	7.970079507021929e-11	0.76	0.646	0.114	1	1	2.376432556211441e-15	NA	NA	NA	0.8861514083671507	NA	NA	NA	NA	0.4638260511965688
Trm1	TIMP1	0.601375346710826	4.551818387702521e-4	0.379	0.265	0.114	1	1	1.357212233198915e-8	NA	NA	NA	1.0848336147358173	NA	NA	NA	NA	0.35348046474729067
Trm1	CD74	0.3650533075712388	4.1001255866785906e-4	0.527	0.414	0.11300000000000004	1	1	1.22253133361518e-8	NA	NA	NA	0.8489722684780101	NA	NA	NA	NA	0.7505686631298691
Trm1	IL4R	0.3884072892253498	6.674286639208452e-4	0.402	0.289	0.11300000000000004	1	0	1.9900669805022523e-8	NA	NA	NA	NA	NA	1.1712058814729889	NA	NA	NA
Trm1	TYMP	0.3710490743237691	0.00145287839951533	0.422	0.309	0.113	1	0	4.332036494469946e-8	NA	NA	NA	NA	0.8639374629920937	NA	NA	NA	NA
Trm1	S1PR4	0.4154139595772459	5.598173316171048e-7	0.532	0.42	0.11200000000000004	1	0	1.6692030878916596e-11	NA	NA	NA	0.8387584095518567	NA	NA	NA	NA	NA
Trm1	RGS1	0.4925463438701097	7.922249693625122e-8	0.722	0.61	0.112	1	1	2.362171177060386e-12	NA	NA	NA	0.8171511938698421	NA	NA	NA	NA	0.4001839859815046
Trm1	NBAS	0.524083946740789	1.8042533006262887e-4	0.441	0.329	0.112	1	0	5.379728369688976e-9	NA	NA	1.3472454641122131	NA	NA	NA	NA	NA	NA
Trm1	HIST1H1E	0.3825952221363317	0.00103019107717551	0.289	0.178	0.111	1	0	3.071712914233146e-8	NA	NA	NA	NA	1.1993592657103094	NA	NA	NA	NA
Trm1	TERF2IP	0.28637416598723897	5.049575842775119e-5	0.678	0.568	0.1100000000000001	1	1	1.505628195710871e-9	NA	NA	NA	0.4787827424070583	NA	NA	NA	NA	0.24762003639171248
Trm1	CAPZB	0.4409661575735677	9.677524475514404e-12	0.72	0.61	0.11	1	0	2.8855401262789683e-16	NA	0.7255508336635184	NA	NA	NA	NA	NA	NA	NA
Trm1	ANKRD11	0.4085850299892002	1.1381665262781577e-6	0.694	0.584	0.11	1	1	3.3936624911388805e-11	NA	NA	NA	NA	0.6507335753129586	NA	NA	NA	0.38354821446483944
Trm1	MAL	0.4724792676198945	6.354107376123587e-5	0.214	0.105	0.109	1	0	1.894599372688767e-9	NA	0.9429409402072408	NA	NA	NA	NA	NA	NA	NA
Trm1	NSMCE1	0.4736385987570213	2.05521979635041e-4	0.451	0.343	0.10799999999999998	1	0	6.1280332648053255e-9	NA	NA	NA	NA	NA	1.1949218942819193	NA	NA	NA
Trm1	TRBC1	0.3046963640619822	0.02337910466046857	0.676	0.57	0.1060000000000001	1	0	6.970929888624419e-7	NA	NA	NA	NA	NA	1.0065711624986378	NA	NA	NA
Trm1	TRPS1	0.355380258464963	0.01882024321808034	0.321	0.216	0.105	1	0	5.611617633156522e-7	NA	NA	NA	0.7095195147866661	NA	NA	NA	NA	NA
Trm1	MIR4435-2HG	0.3786124518282136	0.03807302382788743	0.337	0.236	0.10100000000000003	1	0	1.1352204612048252e-6	NA	NA	NA	0.7822785004718718	NA	NA	NA	NA	NA
Trm1	PDCD1	0.4366382631310068	0.00705884672797635	0.251	0.15	0.101	1	0	2.104730970235659e-7	1.703052417632304	NA	NA	NA	NA	NA	NA	NA	NA
Trm1	SEPT6	0.4036607688334317	5.633048694633385e-6	0.628	0.527	0.10099999999999998	1	1	1.6796018530125187e-10	NA	NA	NA	0.6097883922218481	NA	NA	NA	NA	0.3130078512955772
Trm1	HAVCR2	0.33443555610090314	3.993477789432727e-7	0.117	0.018	0.099	1	0	1.1907322408708707e-11	NA	0.8486684502856985	NA	NA	NA	NA	NA	NA	NA
Trm1	JAK3	0.31519890005167633	0.01074498001999584	0.269	0.172	0.09700000000000004	1	0	3.203822535629985e-7	NA	NA	NA	0.607015065475017	NA	NA	NA	NA	NA
Trm1	SAT1	0.2911933923466936	0.04569622168521773	0.55	0.453	0.09700000000000004	1	0	1.362520773010249e-6	NA	NA	NA	0.5904193948961657	NA	NA	NA	NA	NA
Trm1	USP34	0.333570829789248	0.01032645708591078	0.438	0.341	0.09699999999999998	1	1	3.079031870090879e-7	NA	NA	NA	NA	0.7374439895822221	NA	NA	NA	0.22631075348257945
Trm1	NBEAL1	0.34778613071135045	0.01654552662690245	0.384	0.289	0.09500000000000004	1	0	4.933367113990833e-7	NA	NA	NA	NA	1.4130144514679095	NA	NA	NA	NA
Trm1	GBP2	0.3274007654398585	0.01854587802391579	0.489	0.396	0.09299999999999996	1	0	5.529810371493768e-7	NA	NA	NA	0.8253196635195127	NA	NA	NA	NA	NA
Trm1	HLA-DRA	0.3350815040686392	0.02415241970045617	0.2	0.109	0.091	1	1	7.201508647044003e-7	NA	NA	NA	0.7001900724622417	NA	NA	NA	NA	0.6097573932872224
Trm1	AKNA	0.3652484629841266	0.0078937209037083	0.471	0.38	0.09099999999999996	1	0	2.353664769428203e-7	NA	NA	NA	0.8365893537798831	NA	NA	NA	NA	NA
Trm1	ZBTB38	0.45545976786121856	0.02108063563775496	0.362	0.273	0.08899999999999997	1	0	6.285597124979117e-7	NA	1.3999318585392166	NA	NA	NA	NA	NA	NA	NA
Trm1	C9orf16	0.30473263829356223	2.16264136928951e-5	0.706	0.62	0.08599999999999997	1	1	6.448331353358907e-10	NA	NA	NA	0.571440382171255	NA	NA	0.4413555192384502	NA	NA
Trm1	ZNRF1	0.3346876209825065	4.9805087751676885e-5	0.609	0.523	0.08599999999999997	1	0	1.4850345205938603e-9	NA	NA	NA	0.7164824488923329	NA	NA	NA	NA	NA
Trm1	RGS10	0.4732192428918636	2.548907123215228e-9	0.756	0.671	0.08499999999999996	1	2	7.600057019545675e-14	NA	NA	NA	0.5396512769259005	NA	NA	0.606363335227428	0.3845495416107037	NA
Trm1	CNOT6L	0.4141769804102702	2.1425357919312304e-5	0.631	0.547	0.08399999999999996	1	0	6.38838270597898e-10	NA	NA	NA	0.740310161474915	NA	NA	NA	NA	NA
Trm1	RBMS1	0.42379266988848374	7.907944124109822e-5	0.574	0.491	0.08299999999999996	1	0	2.357905696257923e-9	NA	0.7629772022858428	NA	NA	NA	NA	NA	NA	NA
Trm1	RNF19A	0.4738823699548784	5.778304966549627e-5	0.645	0.564	0.08100000000000007	1	0	1.7229128053400996e-9	NA	1.1852593003931842	NA	NA	NA	NA	NA	NA	NA
Trm1	LRMP	0.23542052681176628	3.003603832171085e-4	0.102	0.022	0.07999999999999999	1	0	8.955822744859815e-9	NA	0.6740056130419109	NA	NA	NA	NA	NA	NA	NA
Trm1	SCAND1	0.3034032588901894	3.5455263180010296e-4	0.598	0.519	0.07899999999999996	1	0	1.0571668906914632e-8	NA	NA	NA	0.5416764556789533	NA	NA	NA	NA	NA
Trm1	LDHB	0.3868580148413727	1.8259042098979924e-8	0.731	0.653	0.07799999999999996	1	1	5.444284721503945e-13	NA	NA	0.6934806643387206	NA	NA	NA	NA	NA	0.33130342907398913
