Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000035862,TIMP2,Gene Expression,0.1648511865580506,0.0,0.0,562,0.4634728517182382,338
ENSG00000187479,C11orf96,Gene Expression,0.16450063033282447,0.0,0.0,143,0.10101643378244203,89
ENSG00000145824,CXCL14,Gene Expression,0.1610629064237593,0.0,0.0,3446,2.0810178579435137,620
ENSG00000244094,SPRR2F,Gene Expression,0.1604107530908878,0.0,0.0,2284,0.8337191745649122,399
ENSG00000189001,SBSN,Gene Expression,0.15984241938066185,0.0,0.0,6704,2.262157093298652,625
ENSG00000091986,CCDC80,Gene Expression,0.1583246231223923,0.0,0.0,543,0.6045132020277909,331
ENSG00000143153,ATP1B1,Gene Expression,0.15817141592899114,0.0,0.0,1246,0.35075345192948165,265
ENSG00000198523,PLN,Gene Expression,0.1486530391988703,0.0,0.0,63,0.03466540249197371,32
ENSG00000142173,COL6A2,Gene Expression,0.1477945230131161,0.0,0.0,1228,1.0076871981915558,476
ENSG00000105141,CASP14,Gene Expression,0.14776966246453688,0.0,0.0,780,0.20958885595037718,195
ENSG00000211803,TRAV23DV6,Gene Expression,0.14723920298581267,0.0,0.0,8,0.002014613268451032,8
ENSG00000172724,CCL19,Gene Expression,0.14601955990559226,0.0,0.0,557,0.4190712082891499,249
ENSG00000101439,CST3,Gene Expression,0.14539020124828342,0.0,0.0,2581,1.786311940019941,636
ENSG00000172867,KRT2,Gene Expression,0.14322057620465956,0.0,0.0,278,0.07622058829376091,83
ENSG00000172403,SYNPO2,Gene Expression,0.1430101294512003,0.0,0.0,168,0.14423579072269346,102
ENSG00000185640,KRT79,Gene Expression,0.14281755476748578,0.0,0.0,29,0.04688941432166727,18
ENSG00000211893,IGHG2,Gene Expression,0.1420264211032911,0.0,0.0,123,0.10317044833690875,89
ENSG00000075624,ACTB,Gene Expression,0.14006965475726002,0.0,0.0,8695,5.013701677000981,747
ENSG00000196754,S100A2,Gene Expression,0.13982290197760533,0.0,0.0,4737,1.6721815742069244,582
ENSG00000168477,TNXB,Gene Expression,0.13934384896785879,0.0,0.0,503,0.49909445793558876,306
ENSG00000197956,S100A6,Gene Expression,0.1390655274796572,0.0,0.0,3484,2.2701745150773247,667
ENSG00000164434,FABP7,Gene Expression,0.13737379979485256,0.0,0.0,40,0.03494485426589236,29
ENSG00000189182,KRT77,Gene Expression,0.13536154508159015,0.0,0.0,69,0.04080563480193861,25
ENSG00000166710,B2M,Gene Expression,0.13486337089637493,0.0,0.0,7908,4.208571470747094,738
ENSG00000107317,PTGDS,Gene Expression,0.13436009895520376,0.0,0.0,646,0.4761922729417041,305
ENSG00000143320,CRABP2,Gene Expression,0.1326362128195997,0.0,0.0,3102,0.9447987775252527,471
ENSG00000077942,FBLN1,Gene Expression,0.1320563946439356,0.0,0.0,664,0.6304195252132199,361
ENSG00000124102,PI3,Gene Expression,0.13136766549697187,0.0,0.0,8913,2.9215405977953326,677
ENSG00000163430,FSTL1,Gene Expression,0.13017997796113764,0.0,0.0,712,0.5947079911821241,375
ENSG00000118526,TCF21,Gene Expression,0.12993487744382842,0.0,0.0,4,0.003616287669025913,3
ENSG00000079308,TNS1,Gene Expression,0.12946983349964056,0.0,0.0,345,0.23735615260877566,205
ENSG00000183036,PCP4,Gene Expression,0.12911256345145047,0.0,0.0,17,0.010540568201403918,9
ENSG00000111404,RERGL,Gene Expression,0.12882181863252956,0.0,0.0,76,0.049042649282004025,35
ENSG00000185112,FAM43A,Gene Expression,0.12878917967407202,0.0,0.0,553,0.1346081859709681,161
ENSG00000180785,OR51E1,Gene Expression,0.12836822758621855,0.0,0.0,6,0.0021168921531728993,6
ENSG00000149596,JPH2,Gene Expression,0.1281761091962416,0.0,0.0,21,0.010362154335117375,14
ENSG00000178695,KCTD12,Gene Expression,0.12803799459347887,0.0,0.0,330,0.2598412806534268,233
ENSG00000000971,CFH,Gene Expression,0.12708702208480194,0.0,0.0,419,0.39988203768881714,256
ENSG00000204539,CDSN,Gene Expression,0.1266268018658067,0.0,0.0,3952,1.3347306558847003,491
ENSG00000140416,TPM1,Gene Expression,0.12464283922909916,0.0,0.0,452,0.2509741221454833,228
ENSG00000129451,KLK10,Gene Expression,0.12379572363017745,0.0,0.0,1887,0.7392557734597238,411
ENSG00000163017,ACTG2,Gene Expression,0.12376131985109055,0.0,0.0,92,0.07281220525211957,45
ENSG00000196924,FLNA,Gene Expression,0.12368163540673249,0.0,0.0,1382,0.7496453482069815,436
ENSG00000185479,KRT6B,Gene Expression,0.1233636354858655,0.0,0.0,6408,2.771979751915825,691
ENSG00000174137,FAM53A,Gene Expression,0.12332565244352092,0.0,0.0,14,0.002794184830644824,12
ENSG00000143631,FLG,Gene Expression,0.122549624719976,0.0,0.0,2579,0.6243936974185211,309
ENSG00000129538,RNASE1,Gene Expression,0.12245358435755622,0.0,0.0,691,0.5465866754094119,366
ENSG00000142089,IFITM3,Gene Expression,0.12226128403227869,0.0,0.0,4667,2.683595587664454,673
ENSG00000130176,CNN1,Gene Expression,0.12207041828886352,0.0,0.0,78,0.053773838037534605,46
ENSG00000148346,LCN2,Gene Expression,0.12077902011405932,0.0,0.0,2294,0.8938672545552736,434
ENSG00000160180,TFF3,Gene Expression,0.11935203301511194,0.0,0.0,20,0.013562683403716911,18
ENSG00000163431,LMOD1,Gene Expression,0.11871257095422602,0.0,0.0,87,0.060695383217670984,56
ENSG00000129455,KLK8,Gene Expression,0.11728499599662509,0.0,0.0,905,0.25100699092849604,242
ENSG00000169509,CRCT1,Gene Expression,0.11713968422914864,0.0,0.0,1309,0.5680627438046618,303
ENSG00000163815,CLEC3B,Gene Expression,0.11696261263171037,0.0,0.0,474,0.5340985479788635,303
ENSG00000065534,MYLK,Gene Expression,0.11663243933187366,0.0,0.0,205,0.1620788070092968,122
ENSG00000198854,C1orf68,Gene Expression,0.11652397534355799,0.0,0.0,414,0.1658521670358372,122
ENSG00000183760,ACP7,Gene Expression,0.11587003015080218,0.0,0.0,778,0.3027119538094312,223
ENSG00000213626,LBH,Gene Expression,0.11548901460847237,0.0,0.0,281,0.16047269339335063,137
ENSG00000162877,PM20D1,Gene Expression,0.1153836565123485,0.0,0.0,14,0.0203357265602192,12
ENSG00000139514,SLC7A1,Gene Expression,0.11499587604186326,0.0,0.0,465,0.12668735117467356,176
ENSG00000188257,PLA2G2A,Gene Expression,0.11469044951004696,0.0,0.0,129,0.09621734281354306,96
ENSG00000185966,LCE3E,Gene Expression,0.11442412516241356,0.0,0.0,1165,0.4834200454781303,303
ENSG00000184330,S100A7A,Gene Expression,0.11440953049392466,0.0,0.0,5176,1.9131755306611677,620
ENSG00000115414,FN1,Gene Expression,0.11405814603456786,0.0,0.0,399,0.36291522404048154,216
ENSG00000108654,DDX5,Gene Expression,0.11269721250019518,0.0,0.0,1891,0.7262703279170353,432
ENSG00000135404,CD63,Gene Expression,0.11241766406418065,0.0,0.0,1112,0.7967171078909242,484
ENSG00000204287,HLA-DRA,Gene Expression,0.11179242780316129,0.0,0.0,1517,0.8935647899272836,461
ENSG00000134760,DSG1,Gene Expression,0.11169461032422115,0.0,0.0,3280,1.1806878441563495,530
ENSG00000137077,CCL21,Gene Expression,0.11125412475273047,0.0,0.0,321,0.2524028788293659,174
ENSG00000110400,NECTIN1,Gene Expression,0.11067701676567422,0.0,0.0,905,0.30261194840530875,273
ENSG00000166482,MFAP4,Gene Expression,0.11065615816570369,0.0,0.0,244,0.19956320264925334,173
ENSG00000159337,PLA2G4D,Gene Expression,0.11037687765337627,0.0,0.0,1313,0.42323215996538394,274
ENSG00000156711,MAPK13,Gene Expression,0.11004964391228605,0.0,0.0,757,0.19448313529651656,215
ENSG00000203782,LOR,Gene Expression,0.10958191602726887,0.0,0.0,1977,0.7915290552570727,361
ENSG00000181333,HEPHL1,Gene Expression,0.10944372075707293,0.0,0.0,451,0.14315710880840443,156
ENSG00000187180,LCE2C,Gene Expression,0.10889371420337055,0.0,0.0,829,0.37696462352409105,194
ENSG00000154556,SORBS2,Gene Expression,0.10885169368658759,0.0,0.0,62,0.03676145314567447,34
ENSG00000203786,KPRP,Gene Expression,0.10869250060835403,0.0,0.0,270,0.08107566611701708,87
ENSG00000122367,LDB3,Gene Expression,0.10854292450272247,0.0,0.0,16,0.01065424755200557,10
ENSG00000125571,IL37,Gene Expression,0.10818968478038184,0.0,0.0,52,0.03219196238376629,26
ENSG00000106211,HSPB1,Gene Expression,0.10799355140001912,0.0,0.0,6329,2.497376665338994,664
ENSG00000148671,ADIRF,Gene Expression,0.10753988961218552,0.0,0.0,468,0.3096586614255281,246
ENSG00000074800,ENO1,Gene Expression,0.10708018215244611,0.0,0.0,2450,1.190682369099103,546
ENSG00000189334,S100A14,Gene Expression,0.10607758593858518,0.0,0.0,3346,1.0917188690354285,506
ENSG00000240583,AQP1,Gene Expression,0.1058102513655229,0.0,0.0,506,0.4391406266495446,277
ENSG00000211675,IGLC1,Gene Expression,0.10511912705643914,0.0,0.0,348,0.1822965817041291,91
ENSG00000269855,RNF225,Gene Expression,0.1044740471655507,0.0,0.0,426,0.13268202403947163,145
ENSG00000108518,PFN1,Gene Expression,0.10409533358099363,0.0,0.0,3977,1.7429305964513007,593
ENSG00000197461,PDGFA,Gene Expression,0.10375945030181748,0.0,0.0,97,0.056415092130018336,69
ENSG00000127824,TUBA4A,Gene Expression,0.10240605596145444,0.0,0.0,1537,0.5052179798820863,357
ENSG00000188505,NCCRP1,Gene Expression,0.10196488067853578,0.0,0.0,1313,0.4798382150541117,324
ENSG00000175899,A2M,Gene Expression,0.10189274761535924,0.0,0.0,419,0.31832608331367096,227
ENSG00000182326,C1S,Gene Expression,0.10175408631868399,0.0,0.0,654,0.4353358602516365,338
ENSG00000250722,SELENOP,Gene Expression,0.10117435244851869,0.0,0.0,830,0.6963482977803782,419
ENSG00000106624,AEBP1,Gene Expression,0.10093443801133488,0.0,0.0,496,0.42302311796507863,291
ENSG00000172716,SLFN11,Gene Expression,0.10091618078904493,0.0,0.0,43,0.03200146470486946,42
ENSG00000151882,CCL28,Gene Expression,0.10063583598790622,0.0,0.0,34,0.015347871818920283,28
ENSG00000170323,FABP4,Gene Expression,0.10062224393324949,0.0,0.0,81,0.07891441430279078,62
ENSG00000184254,ALDH1A3,Gene Expression,0.10059770414723607,0.0,0.0,155,0.05280939279242804,74
ENSG00000175416,CLTB,Gene Expression,0.10044549297566956,0.0,0.0,1385,0.4393772528708785,343
ENSG00000213022,KLK9,Gene Expression,0.10021167585106933,0.0,0.0,537,0.2115797102279457,156
ENSG00000152661,GJA1,Gene Expression,0.10000428024126072,0.0,0.0,2353,0.8414323069487788,441
ENSG00000160862,AZGP1,Gene Expression,0.09929138423102472,0.0,0.0,1108,0.41296560599152515,243
ENSG00000163202,LCE3D,Gene Expression,0.09865328589378347,0.0,0.0,3744,1.4017316076377337,490
ENSG00000167759,KLK13,Gene Expression,0.09807963316341689,0.0,0.0,1549,0.45422787623504823,316
ENSG00000196805,SPRR2B,Gene Expression,0.09747747869415327,0.0,0.0,1904,0.7467441172837126,377
ENSG00000158887,MPZ,Gene Expression,0.09635192376994789,0.0,0.0,108,0.08980289334305816,52
ENSG00000177469,CAVIN1,Gene Expression,0.09610156828769514,0.0,0.0,914,0.6731132859086019,413
ENSG00000164687,FABP5,Gene Expression,0.09609561894564721,0.0,0.0,10724,4.016844543418722,721
ENSG00000198729,PPP1R14C,Gene Expression,0.09598831043410361,0.0,0.0,315,0.07066029772117442,136
ENSG00000109846,CRYAB,Gene Expression,0.09561969307617109,0.0,0.0,176,0.10839033265888873,125
ENSG00000159403,C1R,Gene Expression,0.09544187139993636,0.0,0.0,1681,1.1292910995368137,514
ENSG00000197948,FCHSD1,Gene Expression,0.0954291515156434,0.0,0.0,547,0.18686650480584882,163
ENSG00000108830,RND2,Gene Expression,0.09531878633774035,0.0,0.0,7,0.000743229514285222,6
ENSG00000134824,FADS2,Gene Expression,0.09518707960039093,0.0,0.0,59,0.05911263180808602,48
ENSG00000108179,PPIF,Gene Expression,0.09515340021616697,0.0,0.0,782,0.2766675031671766,249
ENSG00000143387,CTSK,Gene Expression,0.09465673600387776,2.220446049250313e-16,1.6948248360293405e-14,468,0.36630041002930097,274
ENSG00000108244,KRT23,Gene Expression,0.09465450324351335,0.0,0.0,481,0.1736213093515958,118
ENSG00000150938,CRIM1,Gene Expression,0.09377800743947941,2.220446049250313e-16,1.6948248360293405e-14,330,0.22450765151137816,211
ENSG00000152583,SPARCL1,Gene Expression,0.09373444296844188,2.220446049250313e-16,1.6948248360293405e-14,146,0.11331476745497025,90
ENSG00000142798,HSPG2,Gene Expression,0.09371979669666192,2.220446049250313e-16,1.6948248360293405e-14,593,0.40299157402442787,306
ENSG00000128510,CPA4,Gene Expression,0.09332517808381476,2.220446049250313e-16,1.6948248360293405e-14,315,0.10523689535385347,98
ENSG00000169035,KLK7,Gene Expression,0.09301843353173912,4.440892098500626e-16,3.3547048300786947e-14,1590,0.5192842894364375,331
ENSG00000175779,LINC02694,Gene Expression,0.09220158314585539,0.0,0.0,13,0.0013140162115939185,11
ENSG00000109610,SOD3,Gene Expression,0.09168979491672068,8.881784197001252e-16,6.640946296278232e-14,308,0.22519140824052333,189
ENSG00000265972,TXNIP,Gene Expression,0.09121471904839615,1.3322676295501878e-15,9.860799045988891e-14,631,0.380251766263793,315
ENSG00000165474,GJB2,Gene Expression,0.09115536236195138,1.5543122344752192e-15,1.1446455173987105e-13,6258,2.129635730295588,632
ENSG00000126233,SLURP1,Gene Expression,0.09069539870021329,1.9984014443252818e-15,1.4570434411237315e-13,1531,0.4819392385692824,310
ENSG00000170515,PA2G4,Gene Expression,0.09068091612900978,1.9984014443252818e-15,1.4570434411237315e-13,844,0.27001440342889405,279
ENSG00000179477,ALOX12B,Gene Expression,0.09049148670978643,2.220446049250313e-15,1.6109226164239277e-13,1249,0.40851932124681173,291
ENSG00000186207,LCE5A,Gene Expression,0.09045794407021562,0.0,0.0,100,0.03941374969309834,47
ENSG00000183696,UPP1,Gene Expression,0.09041524362761899,4.440892098500626e-16,3.3547048300786947e-14,274,0.13620730615344684,123
ENSG00000102317,RBM3,Gene Expression,0.09029558894084763,3.1086244689504383e-15,2.2222873947545693e-13,2305,0.8480872323441627,467
ENSG00000171044,XKR6,Gene Expression,0.09024412606672783,0.0,0.0,23,0.008746020131358908,22
ENSG00000283227,SPRR5,Gene Expression,0.08979727416292563,2.6645352591003757e-15,1.923584444439212e-13,941,0.38695347783667133,242
ENSG00000145423,SFRP2,Gene Expression,0.08961217107849116,3.9968028886505635e-15,2.8296205958055076e-13,292,0.24985861832736206,204
ENSG00000276180,HIST1H4I,Gene Expression,0.08938614242846661,3.552713678800501e-15,2.5274281049913274e-13,337,0.109841608741224,154
ENSG00000167968,DNASE1L2,Gene Expression,0.0893837256624592,8.881784197001252e-16,6.640946296278232e-14,419,0.1454981166934821,126
ENSG00000026508,CD44,Gene Expression,0.0893816000417208,5.551115123125783e-15,3.911134236990786e-13,3131,1.4851325111154512,585
ENSG00000090382,LYZ,Gene Expression,0.08923188133566042,5.773159728050814e-15,4.0481175030901756e-13,967,0.5710664670932801,361
ENSG00000167755,KLK6,Gene Expression,0.08889367741036472,6.217248937900877e-15,4.338751580235112e-13,1573,0.5624632271002463,336
ENSG00000276409,CCL14,Gene Expression,0.08883982418811445,3.1086244689504383e-15,2.2222873947545693e-13,131,0.14031283675904757,84
ENSG00000121552,CSTA,Gene Expression,0.08879884150100252,8.43769498715119e-15,5.805371832708952e-13,4371,1.660634228843794,605
ENSG00000196154,S100A4,Gene Expression,0.08867967703927492,8.43769498715119e-15,5.805371832708952e-13,793,0.5525781941092902,375
ENSG00000136688,IL36G,Gene Expression,0.08838524770853606,1.021405182655144e-14,6.962182768284248e-13,1476,0.5435152380313362,353
ENSG00000196734,LCE1B,Gene Expression,0.08802629594030005,6.439293542825908e-15,4.47240980427079e-13,521,0.1748481147393987,137
ENSG00000140519,RHCG,Gene Expression,0.08799100710740586,1.2212453270876722e-14,8.285810309476776e-13,1551,0.5640022449589878,370
ENSG00000111012,CYP27B1,Gene Expression,0.08783988538370657,0.0,0.0,11,0.0038394938813238718,10
ENSG00000137975,CLCA2,Gene Expression,0.08778558939947614,1.2878587085651816e-14,8.657600630285659e-13,668,0.20791387231486239,238
ENSG00000169271,HSPB3,Gene Expression,0.08768554962733932,0.0,0.0,2,0.0001675276751554591,2
ENSG00000140459,CYP11A1,Gene Expression,0.08751765735718142,0.0,0.0,2,0.0006756693937618322,2
ENSG00000151117,TMEM86A,Gene Expression,0.08748923645723182,1.2878587085651816e-14,8.657600630285659e-13,550,0.20119405448420197,174
ENSG00000136695,IL36RN,Gene Expression,0.08723051435510146,1.7319479184152442e-14,1.1484930653563532e-12,987,0.3571855970419831,249
ENSG00000142156,COL6A1,Gene Expression,0.08678259861571891,3.108624468950438e-14,2.0157916633835694e-12,667,0.5520305175422118,363
ENSG00000166147,FBN1,Gene Expression,0.08662859680613025,3.3084646133829665e-14,2.1359272647192676e-12,559,0.44421591385228193,320
ENSG00000146955,RAB19,Gene Expression,0.08642992177896185,0.0,0.0,4,0.001089711921933279,4
ENSG00000103056,SMPD3,Gene Expression,0.08636297652082284,1.4654943925052066e-14,9.762191055529001e-13,320,0.09438043560572983,95
ENSG00000151224,MAT1A,Gene Expression,0.08633157901564557,0.0,0.0,2,0.00011611522975672105,2
ENSG00000171346,KRT15,Gene Expression,0.08617349094984322,2.90878432451791e-14,1.894588190035999e-12,883,0.38873660049616676,250
ENSG00000240204,SMKR1,Gene Expression,0.08615931737047644,0.0,0.0,3,0.0002059242369926795,3
ENSG00000172382,PRSS27,Gene Expression,0.08610563628529648,1.8207657603852567e-14,1.1965615344594591e-12,363,0.13039685730878842,127
ENSG00000103546,SLC6A2,Gene Expression,0.08589693506788425,0.0,0.0,3,0.0004175727141542463,2
ENSG00000178343,SHISA3,Gene Expression,0.08586658339584508,0.0,0.0,2,0.0009456292689401594,2
ENSG00000064932,SBNO2,Gene Expression,0.08584957717419164,4.463096558993129e-14,2.8687140382475573e-12,505,0.1439106863465756,206
ENSG00000132386,SERPINF1,Gene Expression,0.0857619528845687,5.5289106626332796e-14,3.538261386938459e-12,481,0.3973114992738226,299
ENSG00000257446,ZNF878,Gene Expression,0.08560589786709413,0.0,0.0,2,0.00015672727538205012,2
ENSG00000243708,PLA2G4B,Gene Expression,0.08528583549540064,6.550315845288424e-14,4.137710289340597e-12,816,0.24908824902384577,242
ENSG00000178372,CALML5,Gene Expression,0.08503003758299023,9.836575998178887e-14,6.18691078340393e-12,2459,0.7831895298571909,438
ENSG00000161249,DMKN,Gene Expression,0.08447561806184914,1.4166445794216997e-13,8.787344972628073e-12,2406,1.0304761928838995,495
ENSG00000173947,PIFO,Gene Expression,0.08423609330499872,0.0,0.0,3,0.0007965461992817937,3
ENSG00000117600,PLPPR4,Gene Expression,0.08370307419743697,0.0,0.0,2,0.00048104550954167615,2
ENSG00000006377,DLX6,Gene Expression,0.08350427491179077,0.0,0.0,7,0.0005603698076847997,6
ENSG00000125148,MT2A,Gene Expression,0.08346814756330172,2.8177460364986473e-13,1.727785278865593e-11,1600,0.84045945478728,476
ENSG00000141753,IGFBP4,Gene Expression,0.08338140068084748,2.802202914153895e-13,1.7254741053329974e-11,551,0.4583947099687877,324
ENSG00000174871,CNIH2,Gene Expression,0.08310718443237976,0.0,0.0,15,0.006494637852635335,13
ENSG00000211904,IGHJ2,Gene Expression,0.08297476763031862,1.3100631690576847e-14,8.766655590201082e-13,19,0.016012618268852707,18
ENSG00000075673,ATP12A,Gene Expression,0.08269969987997884,3.157474282033945e-13,1.9120985786449368e-11,672,0.22058456908381152,185
ENSG00000171954,CYP4F22,Gene Expression,0.08262923443318486,2.873257187729905e-13,1.7544826702575733e-11,519,0.1299368874580922,149
ENSG00000164733,CTSB,Gene Expression,0.08257426094996374,4.4786396813378815e-13,2.677327194632886e-11,1336,0.7108952383307846,438
ENSG00000005001,PRSS22,Gene Expression,0.08229161650464328,3.0331293032759277e-13,1.844419499564677e-11,416,0.1279304829629068,132
ENSG00000102265,TIMP1,Gene Expression,0.08226858897958246,5.346834086594754e-13,3.159590868509924e-11,358,0.2673865527734115,246
ENSG00000154096,THY1,Gene Expression,0.08226433272588367,4.762856775641922e-13,2.8258974108110267e-11,335,0.2958503735730739,229
ENSG00000139433,GLTP,Gene Expression,0.08223560227464503,6.075140390748857e-13,3.575549495037128e-11,4520,1.608691765030625,582
ENSG00000155287,SLC25A28,Gene Expression,0.0820891474880826,4.4941828036826337e-13,2.677327194632886e-11,324,0.10361383890399099,172
ENSG00000134755,DSC2,Gene Expression,0.08163287740711977,6.130651541980114e-13,3.593787933908743e-11,692,0.2734538442655131,229
ENSG00000182931,WFDC10B,Gene Expression,0.08146018170548577,0.0,0.0,4,0.0010557652392818844,2
ENSG00000105974,CAV1,Gene Expression,0.0813043635959205,8.635314685534468e-13,4.9823045951380957e-11,272,0.20947638165359683,202
ENSG00000143520,FLG2,Gene Expression,0.08102579662244538,6.623590564913684e-13,3.8672796704705193e-11,470,0.13831106772862922,116
ENSG00000106682,EIF4H,Gene Expression,0.08062818394321934,1.5123458041443882e-12,8.500462147713502e-11,1323,0.4717384491698308,347
ENSG00000143882,ATP6V1C2,Gene Expression,0.08045901556627878,1.304734098539484e-12,7.411193106238813e-11,618,0.16337092658666036,160
ENSG00000116132,PRRX1,Gene Expression,0.08044298042097255,1.5139001163788635e-12,8.500462147713502e-11,284,0.2178384230477007,191
ENSG00000115488,NEU2,Gene Expression,0.08039956290184874,1.7763568394002505e-14,1.1726355622257058e-12,89,0.032948875243721074,47
ENSG00000197084,LCE1C,Gene Expression,0.08031691306078431,1.440181307543753e-12,8.148979560638495e-11,970,0.370070809040503,244
ENSG00000169398,PTK2,Gene Expression,0.08029687333069505,1.5214496329463145e-12,8.510245943064214e-11,335,0.16537106342858632,213
ENSG00000150051,MKX,Gene Expression,0.08019973825761591,0.0,0.0,2,0.0005316663910946726,2
ENSG00000182809,CRIP2,Gene Expression,0.08009127988694914,1.7672530105983242e-12,9.773242592572996e-11,239,0.15910417904125457,155
ENSG00000167779,IGFBP6,Gene Expression,0.080033359890943,1.5560885913146194e-12,8.670904298751235e-11,118,0.13323071080789425,98
ENSG00000221864,KRTAP12-2,Gene Expression,0.0798171806982689,0.0,0.0,2,0.00022131703319621,2
ENSG00000117394,SLC2A1,Gene Expression,0.07944449561936553,2.9338753648744387e-12,1.6043262489639888e-10,653,0.2239243348020744,229
ENSG00000244617,ASPRV1,Gene Expression,0.07939105156336412,2.7711166694643907e-12,1.5210005539700617e-10,1285,0.41614883161807903,257
ENSG00000162526,TSSK3,Gene Expression,0.07915768145247284,0.0,0.0,3,0.0017834838895900503,3
ENSG00000125347,IRF1,Gene Expression,0.0790524905029127,1.901812041182893e-12,1.0477840399825302e-10,219,0.0896856904701993,141
