Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000134762,DSC3,Gene Expression,0.07995605064621561,0.0,0.0,1530,0.10033119045009141,226
ENSG00000162692,VCAM1,Gene Expression,0.07995574806331923,0.0,0.0,14,0.001118328588032408,14
ENSG00000204613,TRIM10,Gene Expression,0.07981923039022046,0.0,0.0,8,9.212529790615939e-05,8
ENSG00000103740,ACSBG1,Gene Expression,0.07973083595543864,0.0,0.0,37,0.0006575951487676967,26
ENSG00000112378,PERP,Gene Expression,0.0795692212912182,0.0,0.0,3870,0.30222968732511635,356
ENSG00000196843,ARID5A,Gene Expression,0.07944365071246884,0.0,0.0,52,0.004739705056856157,42
ENSG00000124935,SCGB1D2,Gene Expression,0.07925204156566112,0.0,0.0,90,0.01917654581637625,34
ENSG00000159763,PIP,Gene Expression,0.07888486580507045,0.0,0.0,83,0.027228728955771143,44
ENSG00000206579,XKR4,Gene Expression,0.07877091545863214,0.0,0.0,7,0.003444612196350964,6
ENSG00000170523,KRT83,Gene Expression,0.0787484848870286,0.0,0.0,147,0.05861023904324888,65
ENSG00000211884,TRAJ5,Gene Expression,0.07803774528428387,0.0,0.0,5,6.629849039964036e-05,5
ENSG00000065621,GSTO2,Gene Expression,0.0779673783303656,0.0,0.0,27,0.0036079221790742185,24
ENSG00000135414,GDF11,Gene Expression,0.07795200716686261,0.0,0.0,4,4.4035016309919826e-05,4
ENSG00000178502,KLHL11,Gene Expression,0.0773440424549077,0.0,0.0,31,0.0019806716777904104,25
ENSG00000141750,STAC2,Gene Expression,0.07728032735808829,0.0,0.0,133,0.03808891906778061,58
ENSG00000166510,CCDC68,Gene Expression,0.07710331645448902,0.0,0.0,4,9.583251887527367e-05,4
ENSG00000205085,FAM71F2,Gene Expression,0.07697718611483814,0.0,0.0,5,0.00012197801605757786,5
ENSG00000100991,TRPC4AP,Gene Expression,0.07636596794197288,0.0,0.0,117,0.006378415759121957,80
ENSG00000205045,SLFN12L,Gene Expression,0.0763168500683629,0.0,0.0,7,0.00011934762450474811,6
ENSG00000151883,PARP8,Gene Expression,0.07604115623026028,0.0,0.0,67,0.003046180999967855,46
ENSG00000197766,CFD,Gene Expression,0.075545251254199,4.6629367034256575e-15,2.5749772684472794e-13,721,0.5485002760215789,441
ENSG00000140506,LMAN1L,Gene Expression,0.07488637215314038,0.0,0.0,4,4.6048369270946005e-05,3
ENSG00000152661,GJA1,Gene Expression,0.0743490868389072,1.0880185641326534e-14,5.765298369427916e-13,2077,0.11323006467713942,244
ENSG00000143320,CRABP2,Gene Expression,0.0740347097489285,1.1102230246251565e-14,5.861408224879993e-13,1018,0.047097016916042116,178
ENSG00000107796,ACTA2,Gene Expression,0.07360007057654873,1.2878587085651816e-14,6.725328828460131e-13,201,0.06269826047860477,106
ENSG00000168062,BATF2,Gene Expression,0.07355191666937051,0.0,0.0,5,8.404099148960373e-05,4
ENSG00000211848,TRAJ41,Gene Expression,0.07352491315841583,0.0,0.0,2,3.59746823954036e-05,2
ENSG00000163462,TRIM46,Gene Expression,0.07322071622388675,0.0,0.0,2,1.9070614752528358e-05,2
ENSG00000188389,PDCD1,Gene Expression,0.07321173307036057,0.0,0.0,4,5.189496130721199e-05,3
ENSG00000182334,OR5P3,Gene Expression,0.07250982834825077,0.0,0.0,8,9.721170996404536e-05,8
ENSG00000115896,PLCL1,Gene Expression,0.07235577798166916,0.0,0.0,14,0.0008724800179856993,8
ENSG00000178386,ZNF223,Gene Expression,0.07226882132690776,2.220446049250313e-16,1.3116102011411788e-14,8,0.0001251079985092814,8
ENSG00000171346,KRT15,Gene Expression,0.07221306955492744,5.10702591327572e-14,2.55581821139038e-12,1123,0.11522289208705011,218
ENSG00000212724,KRTAP2-3,Gene Expression,0.07219619247426035,0.0,0.0,2,2.816317134632652e-05,2
ENSG00000130363,RSPH3,Gene Expression,0.07186874195646498,0.0,0.0,25,0.0010147557068087253,23
ENSG00000138160,KIF11,Gene Expression,0.0717722559716551,4.440892098500626e-16,2.6018934071418508e-14,54,0.0016272806172065685,42
ENSG00000214128,TMEM213,Gene Expression,0.07161470981721033,0.0,0.0,20,0.002181387314294776,14
ENSG00000188322,SBK1,Gene Expression,0.07156364224514418,0.0,0.0,4,0.000135712344750734,4
ENSG00000176055,MBLAC2,Gene Expression,0.07151844370714401,0.0,0.0,28,0.0005782485059557571,23
ENSG00000162595,DIRAS3,Gene Expression,0.0714703874246205,0.0,0.0,3,3.581942326320648e-05,3
ENSG00000203722,RAET1G,Gene Expression,0.07124336889555377,0.0,0.0,2,2.9128846297364818e-05,2
ENSG00000104980,TIMM44,Gene Expression,0.07120576893457178,0.0,0.0,70,0.0056867679600653585,46
ENSG00000134986,NREP,Gene Expression,0.0710767391645263,0.0,0.0,58,0.010471595278869096,43
ENSG00000156970,BUB1B,Gene Expression,0.07093838434820866,3.9968028886505635e-15,2.224166796684192e-13,13,0.00017249393437205693,12
ENSG00000196781,TLE1,Gene Expression,0.07057576625995475,2.220446049250313e-16,1.3116102011411788e-14,25,0.007379654375968221,24
ENSG00000196388,INCA1,Gene Expression,0.07050065935383648,0.0,0.0,2,8.214152153133216e-05,2
ENSG00000188910,GJB3,Gene Expression,0.07046509523146914,1.4876988529977098e-14,7.685377623030821e-13,217,0.006265239759415053,97
ENSG00000164849,GPR146,Gene Expression,0.07029637599862693,0.0,0.0,2,2.5449009174968544e-05,2
ENSG00000164626,KCNK5,Gene Expression,0.06980925453934315,1.354472090042691e-14,7.047655680066897e-13,63,0.01718134918217227,40
ENSG00000074800,ENO1,Gene Expression,0.0696747184956481,4.3787196091216174e-13,2.035822120202254e-11,2038,0.1805041425477684,325
ENSG00000125848,FLRT3,Gene Expression,0.06957998876036633,5.10702591327572e-15,2.809449026261181e-13,13,0.00015799673858774883,12
ENSG00000110675,ELMOD1,Gene Expression,0.06954751382779305,0.0,0.0,47,0.003307989129764907,25
ENSG00000165949,IFI27,Gene Expression,0.06947549290160457,4.2543746303636e-13,1.9908539463451483e-11,2616,0.18568285534286205,286
ENSG00000063587,ZNF275,Gene Expression,0.06921178631061971,8.881784197001252e-16,5.1618207915878656e-14,12,0.00014780744873839333,11
ENSG00000067369,TP53BP1,Gene Expression,0.06919408006131285,0.0,0.0,31,0.00271722208652087,31
ENSG00000184058,TBX1,Gene Expression,0.06905599317562501,8.43769498715119e-15,4.554775200367419e-13,33,0.006280482330614292,31
ENSG00000160606,TLCD1,Gene Expression,0.06900848818914027,2.3092638912203256e-14,1.1760925959066626e-12,26,0.0004574230647436872,25
ENSG00000139433,GLTP,Gene Expression,0.06881416636405299,6.745715097622451e-13,3.0818357008408735e-11,1932,0.10114166095601825,219
ENSG00000170049,KCNAB3,Gene Expression,0.06854865778094607,6.661338147750939e-16,3.887039138604627e-14,7,9.513733410865279e-05,7
ENSG00000161905,ALOX15,Gene Expression,0.06841696612760224,2.4424906541753444e-15,1.3914473438193375e-13,8,0.00020352645936685092,8
ENSG00000118402,ELOVL4,Gene Expression,0.06835981322846067,2.728928194528635e-13,1.2938171732809609e-11,299,0.016077286857034554,99
ENSG00000168016,TRANK1,Gene Expression,0.06831212613320764,6.639133687258436e-14,3.2883104410465926e-12,18,0.00020500835877636163,15
ENSG00000136436,CALCOCO2,Gene Expression,0.06820544506942519,9.170442183403793e-14,4.465323756398611e-12,222,0.017654291186597098,112
ENSG00000163017,ACTG2,Gene Expression,0.06814915752981608,2.4291679778798425e-13,1.1554982859796097e-11,49,0.009331782464884744,28
ENSG00000103888,CEMIP,Gene Expression,0.06806036393891296,1.2878587085651816e-14,6.725328828460131e-13,14,0.0001538578058888785,10
ENSG00000094755,GABRP,Gene Expression,0.0678696018831715,3.6193270602780103e-14,1.8303635410451567e-12,84,0.020705491601637864,28
ENSG00000105141,CASP14,Gene Expression,0.06772300057670842,1.0322853682964706e-12,4.678719815489632e-11,1370,0.08703921039331074,191
ENSG00000182591,KRTAP11-1,Gene Expression,0.06754606109066144,5.444533712761768e-13,2.4991103312750116e-11,93,0.042358272477504844,51
ENSG00000167618,LAIR2,Gene Expression,0.06729906677480965,0.0,0.0,2,3.422088415079543e-05,2
ENSG00000137207,YIPF3,Gene Expression,0.06728842303563878,0.0,0.0,139,0.019095241906030264,89
ENSG00000179913,B3GNT3,Gene Expression,0.06720018575263158,4.6629367034256575e-15,2.5749772684472794e-13,8,0.00012301707734030544,8
ENSG00000077984,CST7,Gene Expression,0.06717680298206363,5.928590951498336e-14,2.946509702894673e-12,23,0.0004964285670783973,17
ENSG00000107165,TYRP1,Gene Expression,0.06705636443488111,1.52522439123004e-12,6.848305031401422e-11,999,0.06294781482180299,166
ENSG00000165272,AQP3,Gene Expression,0.06700821724614894,2.7755575615628914e-14,1.4085954624931674e-12,1825,0.2536630782446364,225
ENSG00000184005,ST6GALNAC3,Gene Expression,0.06668885947440142,3.3306690738754696e-15,1.8678962397574764e-13,8,0.0009469358006111492,8
ENSG00000169116,PARM1,Gene Expression,0.06645309601855501,4.312106227644108e-13,2.0113393870237712e-11,33,0.00230770650886911,27
ENSG00000103351,CLUAP1,Gene Expression,0.06644040299745714,0.0,0.0,17,0.0032218526702506253,13
ENSG00000149591,TAGLN,Gene Expression,0.06586306084231343,2.5772717293648384e-12,1.1325066291260797e-10,147,0.04881152786847208,91
ENSG00000161328,LRRC56,Gene Expression,0.06575390543498574,0.0,0.0,21,0.0006284193839807331,17
ENSG00000163803,PLB1,Gene Expression,0.0656434859499502,9.14823772291129e-14,4.465323756398611e-12,17,0.0003061268523784779,15
ENSG00000118276,B4GALT6,Gene Expression,0.06562136964765845,2.220446049250313e-16,1.3116102011411788e-14,7,0.00015025068568897825,7
ENSG00000030110,BAK1,Gene Expression,0.06556056664950573,0.0,0.0,4,3.84037402631079e-05,3
ENSG00000174871,CNIH2,Gene Expression,0.06544253757311069,1.4432899320127035e-14,7.482783377733487e-13,16,0.00022889222559498428,16
ENSG00000214595,EML6,Gene Expression,0.0653976175215483,2.220446049250313e-15,1.275031430591425e-13,8,9.0036732604438e-05,6
ENSG00000187180,LCE2C,Gene Expression,0.06516153574186989,2.65987232239695e-12,1.1617193873547649e-10,481,0.02588719252245334,97
ENSG00000177830,CHID1,Gene Expression,0.0650820291017798,4.929390229335695e-13,2.277157095365877e-11,127,0.006620742638468674,77
ENSG00000168502,MTCL1,Gene Expression,0.06492989299586774,0.0,0.0,41,0.0008890597556008472,28
ENSG00000139055,ERP27,Gene Expression,0.06478071565174678,0.0,0.0,7,0.00016659029645265451,7
ENSG00000165118,C9orf64,Gene Expression,0.06471883702278868,2.886579864025407e-15,1.6315402188313016e-13,15,0.0009861608253075613,15
ENSG00000122224,LY9,Gene Expression,0.06469446914861654,0.0,0.0,2,0.0001827184964073787,2
ENSG00000128815,WDFY4,Gene Expression,0.0646638214360117,2.220446049250313e-16,1.3116102011411788e-14,21,0.0018972512034446634,13
ENSG00000169435,RASSF6,Gene Expression,0.06464453934715263,0.0,0.0,18,0.004104816083924316,17
